"","Customer_ID","Recency","Frequency","Avg_Amount","Total_Amount","DPR","Age","CSI","CLV"
"1200","13562",81,7,24.6845918367347,4838.18,88,694,"4",229.748498753089
"1201","13563",84,2,15.8679591836735,777.53,49,140,"4",36.0656793524408
"1202","13564",144,26,13.7491416666667,16498.97,484,737,"3",965.562896409214
"1203","13565",19,3,6.91333333333333,414.8,45,411,"3",15.8033202797517
"1204","13566",40,5,4.6136612021858,1688.6,263,639,"4",67.9928088294376
"1205","13567",428,3,5.36960199004975,1079.29,180,541,"2",90.5048179737572
"1206","13568",173,1,4.35,187.05,41,173,"4",10.5344683154711
"1207","13569",17,4,4.05888268156425,726.54,140,428,"4",21.8959942598092
"1208","13570",243,1,8.87,239.49,27,243,"3",15.0814196129827
"1209","13571",12,26,6.74184249628528,4537.25999999999,263,731,"5",205.101639607484
"1210","13572",205,1,41.9469696969697,1384.25,32,205,"2",74.2199798741561
"1211","13573",50,5,10.3967816091954,904.52,73,637,"5",28.1208130305194
"1212","13574",411,1,4.44450549450549,404.45,84,411,"2",10.7338046310268
"1213","13575",23,5,15.9145652173913,732.07,41,176,"4",21.1759742739478
"1214","13576",10,28,41.8007089552239,11202.59,145,731,"5",563.265739097787
"1215","13577",25,11,20.8639520958084,3484.28000000001,101,725,"5",188.863787285149
"1216","13578",409,1,16.4066666666667,147.66,9,409,"2",4.52945040751764
"1217","13579",14,5,16.9671604938272,1374.34,72,659,"5",59.1210494272481
"1218","13580",406,1,21.55,107.75,5,406,"2",7.95674611574627
"1219","13581",309,2,8.50090909090909,280.53,32,414,"3",15.5562398810105
"1220","13582",389,2,21.9709090909091,241.68,10,617,"2",10.9073511093701
"1221","13583",155,2,15.05240625,1445.031,93,679,"3",63.6935374259035
"1222","13584",306,3,4.82125,385.7,74,675,"2",3.37622141765975
"1223","13585",530,3,17.5523076923077,684.54,29,738,"2",27.2910402549127
"1224","13586",541,1,6.364,127.28,20,541,"2",2.81447103373941
"1225","13587",63,3,55.7833333333333,1673.5,27,663,"4",82.2300023608586
"1226","13588",15,9,14.2468390804598,2478.95,131,255,"4",55.2633375181036
"1227","13589",14,6,21.5526923076923,1120.74,48,733,"6",49.7891059250688
"1228","13590",11,17,15.6060098522167,6336.04,255,738,"6",364.910748877114
"1229","13591",64,7,20.7320792079208,2093.94,89,725,"4",50.4676482576686
"1230","13592",35,4,15.4975,247.96,15,264,"4",10.8787563970322
"1231","13593",108,13,13.4639460784314,5493.29,212,647,"3",279.784992307071
"1232","13594",52,2,16.1612121212121,533.32,31,485,"4",36.970758699319
"1233","13595",516,3,5.48587412587413,784.48,114,646,"2",32.1118869502935
"1234","13596",5,2,4.54869863013699,664.11,133,12,"4",38.3181271582095
"1235","13597",400,2,23.3358823529412,396.71,17,402,"2",7.2944068497397
"1236","13598",47,4,8.28217391304348,761.96,78,651,"4",20.5916235217318
"1237","13599",1,23,25.0281632653061,9811.04,235,738,"5",449.168992945607
"1238","13600",312,2,12.6443902439024,518.42,35,634,"3",27.5223129064522
"1239","13601",45,4,6.27021621621622,1159.99,160,546,"4",32.1496800021862
"1240","13602",64,4,17.6753448275862,1025.17,49,560,"5",58.73559108793
"1241","13603",26,1,6.08666666666667,164.34,27,26,"3",8.06631425217872
"1242","13604",658,1,34.1723809523809,717.62,21,658,"2",36.5873856451172
"1243","13605",387,2,9.86169811320755,522.67,50,571,"2",33.4361160973152
"1244","13606",29,3,6.91875,276.75,40,311,"4",14.7973071735568
"1245","13607",40,2,8.89099173553719,1075.81,110,402,"3",63.9601677922448
"1246","13608",540,1,6.825,232.05,31,540,"3",11.8750406865401
"1247","13609",593,1,23.9071428571429,167.35,7,593,"2",5.40454681606313
"1248","13610",12,14,5.27245614035089,2103.71000000001,309,703,"5",147.362303663792
"1249","13611",89,10,14.592610619469,3297.93,170,736,"4",162.551388088209
"1250","13612",632,1,16.3658,818.29,50,632,"2",38.5911846895482
"1251","13613",452,3,17.6245762711864,1039.85,50,660,"1",53.1740646901527
"1252","13614",24,6,8.83613636363637,2332.74,227,551,"4",146.30274745375
"1253","13615",318,8,17.0913623978202,6272.53,259,680,"3",422.735775429732
"1254","13616",568,2,8.11,283.85,31,691,"2",11.3373662902074
"1255","13617",40,8,11.9509345794393,1278.75,48,495,"4",35.5041053132253
"1256","13618",173,1,13.6415384615385,177.34,13,173,"4",6.45390350539882
"1257","13619",544,2,4.99866666666667,224.94,39,674,"2",20.4832774632754
"1258","13620",528,1,22.468,112.34,5,528,"1",4.61272404591977
"1259","13621",116,1,11.2552631578947,213.85,19,116,"2",8.05875609754523
"1260","13622",696,1,20.5921875,658.95,32,696,"2",23.8116402872949
"1261","13623",30,10,8.91922535211267,2533.06,211,737,"3",125.253331746175
"1262","13624",388,1,21.0036363636364,462.08,22,388,"2",36.0869121121338
"1263","13625",596,1,14.3457142857143,301.26,21,596,"2",19.0964238140872
"1264","13626",252,2,16.0690909090909,707.04,44,379,"3",37.0792740805572
"1265","13627",59,7,17.4100775193799,2245.9,118,640,"4",127.835025407946
"1266","13628",676,1,19.38375,310.14,16,676,"2",26.618543353854
"1267","13629",23,19,153.688045977011,13370.86,28,666,"5",737.82812473289
"1268","13630",5,7,28.6166197183099,2031.78,51,285,"5",153.037154863111
"1269","13631",99,7,279.129090909091,3070.42,6,267,"5",94.589528539104
"1270","13632",24,8,16.5718636363636,3645.81,166,611,"4",306.578991376454
"1271","13634",33,15,11.2864798206278,5033.76999999999,269,698,"4",203.577005442352
"1272","13635",67,4,18.5133333333333,2999.16,135,738,"5",215.594359499429
"1273","13636",36,5,15.0653968253968,949.12,57,285,"4",97.423606715871
"1274","13637",52,3,8.12424242424242,804.3,79,226,"4",19.6858337531724
"1275","13638",15,1,15.33,122.64,8,15,"5",7.04938836695408
"1276","13639",74,2,22.8181355932203,1346.27,49,436,"4",86.8015443968985
"1277","13640",611,1,101.25,405,4,611,"3",32.0324429155014
"1278","13641",640,4,23.1015909090909,1016.47,41,734,"1",74.7171134165756
"1279","13642",215,2,4.49714285714286,472.2,93,432,"2",22.6304871343073
"1280","13643",31,10,21.1448039215686,2156.77,71,731,"4",114.572212957286
"1281","13644",16,4,17.9743835616438,2624.26,144,105,"5",127.958940571334
"1282","13645",120,1,50.42,252.1,5,120,"4",22.6841103984635
"1283","13646",399,1,5.625,326.25,58,399,"2",21.9289347786008
"1284","13647",9,7,21.8825899280576,3041.68,98,603,"5",6.23546174181244
"1285","13648",400,7,16.7530476190476,1759.07,94,738,"1",100.396129951837
"1286","13649",256,6,13.46,1453.68,97,527,"3",62.385916715976
"1287","13650",16,9,19.1162790697675,3288,127,682,"6",223.38442255372
"1288","13651",35,3,16.2035714285714,226.85,14,381,"4",11.3023667471521
"1289","13652",45,5,16.0429078014185,2262.05,116,652,"4",195.444276837278
"1290","13653",487,1,16.9111111111111,152.2,9,487,"1",6.26108023686912
"1291","13654",43,10,19.1732522796352,6308,262,737,"3",597.537446621341
"1292","13655",114,6,19.1639495798319,2280.51,103,591,"3",143.305337125964
"1293","13656",164,4,12.4005747126437,1078.85,81,595,"4",62.1958989607092
"1294","13657",10,2,23.88375,382.14,16,201,"4",30.0969502656006
"1295","13658",9,7,25.4240506329114,6025.50000000001,164,672,"6",445.783298461638
"1296","13659",205,11,17.827299270073,4884.67999999999,224,660,"3",297.548605930783
"1297","13660",400,1,7.666,306.64,39,400,"1",8.91110060590741
"1298","13661",603,1,19.1317647058824,325.24,17,603,"2",16.4021761614558
"1299","13662",85,7,16.4236029411765,2233.61,126,658,"3",90.1197506508661
"1300","13663",179,5,20.6819191919192,2047.51,87,646,"3",136.643876991012
"1301","13665",386,3,16.1477358490566,1711.66,97,504,"2",100.99265067873
"1302","13666",60,4,6.73157894736842,127.9,19,735,"4",4.28470351041101
"1303","13667",149,1,3.60301204819277,299.05,82,149,"3",22.5606847471652
"1304","13668",2,35,17.127619047619,12948.48,411,728,"5",345.778358124603
"1305","13669",50,3,29.5392857142857,413.55,13,407,"4",23.2972992514149
"1306","13670",75,1,13.988,349.7,25,75,"4",19.2436309081428
"1307","13671",394,1,2.696875,172.6,61,394,"2",9.58509649361521
"1308","13672",301,3,23.3288888888889,419.92,13,730,"3",24.991958663956
"1309","13673",18,2,6.45733333333333,387.44,47,32,"4",5.031597333161
"1310","13674",432,1,17.1914285714286,240.68,14,432,"2",13.221500650146
"1311","13675",151,2,19.4728,486.82,25,284,"3",19.6144155553614
"1312","13676",539,2,18.7615384615385,243.9,13,619,"3",17.6677370911667
"1313","13677",404,2,5.20037735849057,551.24,98,520,"2",41.8347468595954
"1314","13678",151,1,14.5375,232.6,16,151,"3",18.2502524957729
"1315","13679",493,3,5.6252,281.26,44,735,"3",9.48858365121571
"1316","13680",1,12,17.677507739938,11419.67,354,735,"5",607.611166283484
"1317","13681",17,4,14.5233333333333,827.83,37,155,"5",39.9414097085298
"1318","13682",187,1,19.8333333333333,59.5,3,187,"4",3.15133098911716
"1319","13683",457,1,25.86,258.6,10,457,"2",24.7334137338094
"1320","13684",285,4,5.50814814814815,594.88,81,621,"3",27.747358256012
"1321","13685",2,6,79.9856410256411,3119.44,29,60,"5",187.462771693753
"1322","13686",182,3,12.0305882352941,409.04,27,401,"3",17.6693796949849
"1323","13687",438,1,264.018666666667,11880.84,45,438,"3",968.978530846001
"1324","13688",635,1,75.1,375.5,5,635,"2",23.2976706370749
"1325","13689",63,2,139.944444444444,1259.5,6,444,"5",27.2453416677946
"1326","13690",59,1,19.1388888888889,172.25,9,59,"4",8.82751585499632
"1327","13691",396,1,3.94037037037037,212.78,54,396,"2",14.7094271032285
"1328","13692",24,5,32.4416666666667,3114.4,83,420,"5",102.862399202254
"1329","13693",374,9,18.9794339622642,2011.82,78,732,"4",66.7061051124634
"1330","13694",3,83,128.795714285714,195640.69,896,735,"5",5669.46302238647
"1331","13695",31,15,28.8617708333333,2770.73,47,577,"5",114.590480271756
"1332","13696",421,3,84.1833333333333,2020.4,24,666,"2",92.5503196163304
"1333","13697",38,1,12.6083333333333,151.3,12,38,"5",8.90840975976065
"1334","13698",596,2,11.8876315789474,451.73,31,681,"1",24.1335377216767
"1335","13699",155,2,20.6527027027027,764.15,33,550,"3",41.6023336471712
"1336","13700",26,11,10.8207083333333,2596.97,163,670,"3",169.500679802125
"1337","13701",446,1,17.8888888888889,161,9,446,"2",7.04791705264672
"1338","13702",445,1,27.036,135.18,5,445,"2",5.87268086583979
"1339","13703",318,2,11.5016216216216,425.56,36,415,"3",19.0955746984231
"1340","13704",5,9,17.2243283582089,2308.06,111,88,"5",82.0924611247965
"1341","13705",7,7,23.2052702702703,1717.19,55,624,"5",38.4833156189409
"1342","13706",302,2,16.6097368421053,631.17,38,626,"3",27.7217278711421
"1343","13707",267,4,21.7152258064516,3365.86,142,536,"3",173.995084680623
"1344","13708",271,1,5.82306122448979,285.33,49,271,"2",11.9591559720834
"1345","13709",3,12,18.6028255528256,7571.35,296,697,"5",554.419510971001
"1346","13710",31,3,33.968,509.52,13,612,"4",9.06567781436639
"1347","13711",218,8,19.4810869565217,1792.26,80,724,"3",179.054171017868
"1348","13712",246,2,23.2248484848485,766.42,32,610,"3",46.8577650829274
"1349","13713",408,3,9.2595,740.76,70,583,"2",28.1009805258737
"1350","13714",465,1,5.37833333333333,161.35,30,465,"2",11.3889722866773
"1351","13715",281,16,15.92390625,8153.03999999999,277,638,"3",574.663660137867
"1352","13716",269,1,6.5847619047619,138.28,21,269,"2",11.2834055892861
"1353","13717",32,8,14.2201612903226,1763.3,110,485,"5",35.5914844771409
"1354","13718",246,2,25.5458333333333,306.55,9,295,"3",10.7687742444831
"1355","13719",15,11,11.2220967741936,2783.08,194,571,"5",192.139258091492
"1356","13720",116,4,18.6023255813953,799.9,42,254,"3",25.4384834878233
"1357","13721",36,2,17.6557142857143,741.54,41,395,"3",16.5372328997603
"1358","13722",131,6,29.8169841269841,5635.41,137,646,"3",349.3849769002
"1359","13723",217,5,20.5875862068966,1194.08,51,611,"3",34.4658365841523
"1360","13724",637,1,5.07166666666667,213.01,39,637,"2",4.84307388792582
"1361","13725",49,8,19.0438461538462,1980.56,95,308,"4",91.1947974632185
"1362","13726",38,2,25.7061904761905,1079.66,39,100,"4",69.9815409983698
"1363","13727",28,6,12.9415662650602,1074.15,74,730,"4",54.6602134731798
"1364","13728",36,16,17.4095731707317,2855.17,75,730,"4",151.377626203427
"1365","13729",435,3,18.5828205128205,724.73,36,684,"3",53.3793283757647
"1366","13730",135,2,17.5023255813953,752.6,38,161,"4",32.510118082707
"1367","13731",219,2,16.0681578947368,610.59,36,246,"3",44.0409693998749
"1368","13732",28,1,14.9048484848485,491.86,33,28,"4",28.5764537248131
"1369","13733",410,2,16.7941379310345,487.03,28,735,"1",41.4472613109473
"1370","13734",508,3,247.988518518518,6695.69,24,602,"2",454.090206922592
"1371","13735",24,12,15.0892890262751,9762.77,362,726,"5",447.656195929011
"1372","13736",5,6,4.96835740072201,2752.46999999999,325,733,"5",93.7121121249995
"1373","13737",200,1,11.32,339.6,29,200,"4",22.0493109596175
"1374","13738",396,1,4.88516853932584,434.78,88,396,"1",8.74360648958332
"1375","13739",18,2,48.7,292.2,6,527,"5",-4.14000689267266
"1376","13740",240,5,16.8379787234043,1582.77,83,737,"3",115.952900973704
"1377","13741",71,3,19.6597058823529,668.43,34,217,"4",31.0331140794196
"1378","13742",16,11,9.92929712460064,3107.87,200,320,"6",88.8090516860117
"1379","13743",2,7,32.7219512195122,1341.6,8,259,"5",55.1898046363336
"1380","13744",95,2,17.1511111111111,1080.52,54,292,"2",53.1769484838091
"1381","13745",162,2,13.8814285714286,777.36,46,546,"2",46.9096425895493
"1382","13746",413,1,19.6322222222222,176.69,9,413,"3",7.16371310196113
"1383","13747",373,2,33.96,169.8,4,424,"3",2.56781602887217
"1384","13748",95,8,35.5922413793103,2064.35,40,738,"4",132.723266784427
"1385","13750",53,11,48.0290666666667,3602.18,51,617,"4",333.779536384721
"1386","13751",288,1,32.9166666666667,296.25,9,288,"3",15.996720028848
"1387","13752",124,7,16.8067021276596,1579.83,75,527,"3",64.6288682875781
"1388","13753",287,4,26.182125,2094.57,64,736,"3",81.511875342131
"1389","13754",151,3,21.2880952380952,447.05,16,437,"2",15.5508120693797
"1390","13755",3,8,6.56716510903427,2108.06,232,63,"5",132.158213214302
"1391","13756",2,21,25.2360058309038,8655.95,142,724,"5",605.62329285022
"1392","13757",674,1,24.44375,195.55,8,674,"1",15.2717762001808
"1393","13758",11,15,30.5197543859649,8698.13,213,738,"5",467.51458467625
"1394","13759",33,2,26.3764,659.41,24,71,"4",38.265994502725
"1395","13760",54,5,11.4591596638655,1363.64,95,593,"4",83.9541221032136
"1396","13761",50,5,16.0013934426229,1952.17,118,656,"4",84.2019800101289
"1397","13762",218,5,70.6422857142857,2472.48,23,698,"3",249.920288310799
"1398","13763",63,3,104.3488,5217.44,50,435,"4",182.827289221536
"1399","13764",70,5,7.89086486486487,2919.62,295,642,"4",123.680004960574
"1400","13765",653,1,20.7541764705882,352.821,17,653,"2",11.758230436368
"1401","13766",495,1,11.1970588235294,190.35,16,495,"2",9.0835369027092
"1402","13767",2,59,44.3764005235603,33903.5700000001,117,738,"5",1717.33125380188
"1403","13768",726,2,26.5445454545455,875.97,30,730,"2",39.0786541971033
"1404","13769",2,18,19.9204363636364,5478.12,121,723,"5",366.285832519056
"1405","13770",422,4,16.361875,785.37,48,730,"3",45.9002895939314
"1406","13771",64,7,26.5223148148148,5728.82,182,652,"4",72.3189382840951
"1407","13772",33,7,5.46740740740741,3100.02,394,654,"3",127.152341800286
"1408","13773",396,2,15.8705263157895,301.54,19,659,"1",16.3735431719969
"1409","13774",81,1,15.6818181818182,345,22,81,"4",16.2277139754133
"1410","13775",590,1,16.6612698412698,1049.66,63,590,"3",67.804714302466
"1411","13776",428,1,311.99,623.98,1,428,"3",22.0949963352871
"1412","13777",0,46,139.433314606742,49638.26,44,737,"5",1867.01715455962
"1413","13778",103,4,25.5565909090909,1124.49,33,565,"3",69.1014060230202
"1414","13779",515,1,5.96777777777778,161.13,27,515,"1",7.5189596190346
"1415","13780",7,3,7.47010204081633,732.07,90,407,"5",33.5992000776261
"1416","13781",250,3,13.6636842105263,778.83,56,721,"4",35.1482751809969
"1417","13782",12,13,7.50453781512606,1786.08,187,733,"5",143.079419481984
"1418","13783",487,4,154.209,1542.09,4,673,"2",97.6728981065445
"1419","13784",9,14,67.6797674418605,2910.23,13,450,"4",203.274373357072
"1420","13785",428,3,18.083,542.49,26,460,"2",28.1460077968775
"1421","13786",367,6,26.9654310344828,3127.99,80,736,"3",280.764756305653
"1422","13787",75,6,14.2151162790698,1222.5,71,694,"4",82.8343079492462
"1423","13788",505,1,3.75,3.75,1,505,"3",NA
"1424","13789",388,1,13.3033333333333,239.46,18,388,"2",21.8516340810786
"1425","13790",4,1,7.75111111111111,348.8,45,4,"5",24.2294935011746
"1426","13791",127,2,137.818181818182,1516,7,168,"4",98.7322062421775
"1427","13792",66,3,16.6934782608696,383.95,23,422,"4",18.5157630462457
"1428","13793",646,1,13.7142857142857,96,7,646,"3",2.31725023205462
"1429","13794",546,1,14.0033333333333,126.03,9,546,"3",10.1645884489945
"1430","13795",388,4,28.8379310344828,836.3,23,637,"2",26.4349201143885
"1431","13796",499,1,13.1681818181818,289.7,22,499,"2",12.4478207998988
"1432","13797",436,3,15.1211538461538,1179.45,71,647,"1",80.3663695272033
"1433","13798",1,99,104.617018030513,75428.8700000001,168,731,"5",3627.38071089472
"1434","13799",116,9,26.4487735849057,2803.57,64,644,"3",158.831287321525
"1435","13800",309,3,23.0076712328767,1679.56,73,736,"3",43.0708470830242
"1436","13801",66,1,14.1217391304348,324.8,23,66,"4",19.863511056954
"1437","13802",138,18,58.6140848214286,26259.11,212,661,"3",608.191713941999
"1438","13803",255,3,17.1655128205128,1338.91,73,618,"3",76.117241985202
"1439","13804",30,8,18.9288622754491,3161.12,149,436,"4",219.039351659175
"1440","13805",52,2,71.1230769230769,924.6,10,129,"4",86.8805535957087
"1441","13806",63,1,25.638,256.38,10,63,"4",11.540112988806
"1442","13807",367,3,16.888,422.2,24,735,"3",25.9584989329103
"1443","13808",5,5,22.9955263157895,1747.66,70,96,"5",49.4192334727412
"1444","13809",305,3,27.188,679.7,23,460,"2",12.2959357614515
"1445","13810",28,2,43.2427272727273,1427.01,31,56,"5",70.4886055676978
"1446","13811",183,3,67.5,742.5,6,239,"2",28.3538303646683
"1447","13812",42,3,14.6969696969697,485,32,105,"4",33.1397636604781
"1448","13813",39,8,17.684962962963,2387.47,83,733,"4",162.445741406115
"1449","13814",92,3,28.573670886076,2257.32,56,527,"4",139.628487296006
"1450","13815",22,8,19.3058452722063,6737.74,202,665,"6",234.003777930988
"1451","13816",23,2,19.2180769230769,499.67,24,64,"4",21.1568853646119
"1452","13817",29,2,14.9536363636364,328.98,19,351,"4",10.675899884249
"1453","13818",429,1,12.256,61.28,5,429,"3",2.3201744183164
"1454","13819",301,6,26.1618811881188,2642.35,47,738,"3",275.954206895895
"1455","13820",418,3,7.33426966292135,652.75,68,680,"2",16.328805338081
"1456","13821",144,6,6.76019607843138,1379.08,158,704,"3",72.7911587029026
"1457","13822",5,2,6.58333333333333,632,90,40,"5",34.2906822801523
"1458","13823",18,7,20.8800613496932,3403.45,108,724,"5",132.25867718353
"1459","13824",32,12,33.1476,3314.76,59,637,"5",123.143669671693
"1460","13825",621,2,6.38975,255.59,38,730,"2",19.273989373156
"1461","13826",176,1,18.95,189.5,10,176,"3",10.0122904152778
"1462","13827",57,3,4.45434782608695,409.8,83,143,"3",22.8659206184988
"1463","13828",22,1,13.966,209.49,15,22,"3",9.3203974674126
"1464","13829",421,1,102,102,1,421,"2",NA
"1465","13830",581,1,14.2590909090909,156.85,11,581,"1",2.26076466093037
"1466","13831",16,18,36.1842857142857,6585.54,121,729,"5",308.627151431482
"1467","13832",19,2,11.0889090909091,609.89,54,422,"4",29.8522299349053
"1468","13833",159,2,15.9184090909091,700.41,43,404,"2",34.4259615946831
"1469","13834",576,2,20.261875,324.19,15,669,"2",14.4069427041418
"1470","13835",25,7,15.426338028169,1095.27,60,645,"4",71.8845675337212
"1471","13836",399,2,20.011935483871,620.37,29,414,"2",42.2538953831814
"1472","13837",211,2,14.8105555555556,266.59,17,317,"3",17.7030425396535
"1473","13838",5,6,4.19372208436726,1690.07000000001,328,579,"5",76.7157771700303
"1474","13839",486,1,19.9928571428571,139.95,7,486,"2",6.96982712258907
"1475","13840",416,1,16.285,651.4,40,416,"2",29.0517679609206
"1476","13841",252,1,85,85,1,252,"4",NA
"1477","13842",58,16,15.8786268656716,5319.34,214,661,"4",310.227707690458
"1478","13843",381,1,17.7638888888889,319.75,18,381,"1",15.5904952237702
"1479","13844",11,1,18.081,361.62,20,11,"4",11.2732284537874
"1480","13845",64,1,34.7755555555556,312.98,9,64,"3",10.5704497752101
"1481","13846",24,4,16.1455555555556,1307.79,81,399,"4",26.9355976637549
"1482","13847",719,1,16.3536842105263,310.72,19,719,"2",7.4789356009513
"1483","13848",92,8,301.5,3015,3,730,"5",248.988708746577
"1484","13849",51,5,15.7695454545455,3469.3,189,624,"4",129.323164258284
"1485","13850",129,1,17.1556989247312,1595.48,93,129,"3",30.8215879068497
"1486","13851",95,7,32.9032857142857,4606.46,111,679,"4",268.920465735466
"1487","13852",610,1,17.0318181818182,187.35,11,610,"2",13.6594236217306
"1488","13853",57,1,47.3973913043478,1090.14,23,57,"4",80.7988017961454
"1489","13854",8,38,67.1042696629214,11944.56,61,700,"4",692.332532695295
"1490","13855",500,4,17.9498630136986,1310.34,64,731,"2",96.6694817916067
"1491","13856",168,11,21.1487037037037,1142.03,33,619,"3",50.5496016656782
"1492","13857",393,5,7.820390625,1001.01,99,571,"1",46.1607777901322
"1493","13858",57,1,19.6518181818182,216.17,11,57,"4",14.9896552899458
"1494","13859",326,2,14.3294444444444,515.86,34,529,"3",-3.49586277668103
"1495","13860",1,4,16.3934210526316,1245.9,58,86,"4",53.9968366248288
"1496","13861",429,2,13.012380952381,273.26,21,530,"2",5.1575731628886
"1497","13862",18,9,15.9755625,2556.09,113,389,"6",62.5851827641919
"1498","13863",247,4,17.7078571428571,1239.55,59,593,"3",71.4447781746867
"1499","13864",386,1,662.4,662.4,1,386,"4",NA
"1500","13865",58,4,16.7186666666667,501.56,26,289,"4",28.4011713019319
"1501","13866",74,1,20.81,145.67,7,74,"4",9.99199178277451
"1502","13867",31,3,16.7515,1005.09,51,218,"4",51.5957940145488
"1503","13868",7,2,96.7436363636364,3192.54,32,38,"5",185.698240873199
"1504","13869",123,10,9.54280429594271,7996.86999999999,502,691,"3",312.019333051847
"1505","13870",2,12,23.7015767634855,5712.08,159,669,"4",416.101463715115
"1506","13871",22,16,19.6165422885572,7885.85,183,719,"5",337.930663335536
"1507","13872",527,3,16.1328070175439,919.57,51,725,"1",22.0382455791421
"1508","13873",119,8,17.3153333333333,1038.92,55,646,"2",38.7469751928433
"1509","13874",358,7,29.6978260869565,2049.15,46,673,"4",109.327738571434
"1510","13875",53,13,17.831,4814.37,159,722,"4",31.9633160162456
"1511","13876",63,1,17.5285714285714,122.7,7,63,"5",10.6491509963314
"1512","13877",86,3,19.5513043478261,449.68,23,689,"3",15.4937020599807
"1513","13878",54,4,23.6950980392157,2416.9,93,604,"4",133.30986670566
"1514","13879",645,1,15.82,395.5,25,645,"2",21.915517587192
"1515","13880",21,14,19.2549775784753,4293.86,148,562,"6",205.885651510895
"1516","13881",3,32,98.8601750547046,45179.1,182,645,"6",2696.72034404447
"1517","13882",2,5,18.3250769230769,1191.13,54,64,"5",76.5233159857262
"1518","13883",10,12,20.7595569620253,6560.02,200,731,"5",345.82061306142
"1519","13884",7,8,10.0276373626374,1825.03,108,470,"6",58.5045797946063
"1520","13885",189,2,18.1,506.8,28,200,"3",11.1793685659125
"1521","13886",71,1,15.2225,243.56,16,71,"4",13.9704738647441
"1522","13887",204,1,18.3973684210526,349.55,19,204,"3",20.216243586608
"1523","13888",119,5,11.7052046783626,2001.59,124,575,"3",63.6309711772016
"1524","13889",92,6,23.9907228915663,1991.23,57,686,"5",112.725760929285
"1525","13890",1,13,16.9212716763006,2927.38,100,733,"5",323.028259002233
"1526","13891",378,3,8.67888888888889,859.21,97,582,"2",63.9395747869972
"1527","13892",26,6,35.2125,1267.65,33,575,"6",84.791168228597
"1528","13893",297,1,39.1,821.1,21,297,"3",22.882741878093
"1529","13894",23,2,20.9118518518519,564.62,25,310,"4",10.9016636779767
"1530","13895",28,6,21.5511827956989,4008.52,154,736,"5",128.409292384524
"1531","13896",625,1,18.502380952381,388.55,21,625,"1",26.1963786472419
"1532","13897",50,3,19.6732203389831,1160.72,58,677,"4",45.5822638173528
"1533","13898",325,2,14.9217391304348,686.4,43,411,"2",41.1618391461242
"1534","13899",16,2,20.4484210526316,388.52,19,274,"5",18.4221284190549
"1535","13900",183,6,16.9535789473684,1610.59,80,624,"3",79.0447233020581
"1536","13901",72,12,18.3107741935484,5676.34,280,703,"4",588.654797058666
"1537","13902",632,5,473.57298245614,26993.66,53,724,"2",1375.24352260862
"1538","13903",400,1,16.545,165.45,10,400,"1",10.5851843626343
"1539","13904",37,2,12.7938461538462,332.64,24,294,"3",16.9286510412295
"1540","13905",732,1,26.0541666666667,312.65,12,732,"3",20.6413153577861
"1541","13906",409,1,42,42,1,409,"2",NA
"1542","13907",691,1,34.2,136.8,4,691,"2",4.58448392386869
"1543","13908",79,4,19.4225409836065,2369.55,104,276,"4",86.4741895519421
"1544","13909",423,2,7.44342105263158,282.85,35,521,"3",21.6592180367032
"1545","13911",57,19,17.7940756302521,4234.99,178,648,"4",325.990316790064
"1546","13912",423,1,17.85,124.95,7,423,"2",6.3611917662074
"1547","13913",506,1,14.0733333333333,42.22,3,506,"2",2.45134197276206
"1548","13914",11,2,18.9833333333333,626.45,28,36,"6",8.59130505917921
"1549","13915",394,1,35.4,70.8,2,394,"1",3.98425760298695
"1550","13916",463,4,17.2406756756757,1275.81,72,675,"2",59.6535606399147
"1551","13917",49,2,15.1133333333333,272.04,16,191,"4",19.1717711062158
"1552","13918",49,2,40.428,1212.84,30,253,"5",48.8081266367147
"1553","13919",59,4,17.16,1252.68,64,540,"3",53.0800763799647
"1554","13920",431,4,20.6358139534884,1774.68,81,562,"3",104.476416320344
"1555","13921",402,4,16.6068181818182,730.7,36,721,"3",47.9649064900211
"1556","13922",351,3,28.84,865.2,30,467,"4",56.2750474040982
"1557","13923",53,1,17.5565,351.13,20,53,"4",3.0677861535582
"1558","13924",1,6,15.7166666666667,1838.85,90,72,"5",66.4016769337362
"1559","13925",92,3,16.5426829268293,678.25,28,134,"3",35.1760361649433
"1560","13926",23,1,20.35,223.85,11,23,"4",9.7825968862633
"1561","13927",74,2,17.2746341463415,708.26,37,437,"4",31.5553983941269
"1562","13928",10,4,17.2062962962963,464.57,23,133,"5",39.3596582146128
"1563","13929",169,9,61.3,3494.1,38,694,"3",155.898132261724
"1564","13930",57,2,19.8435294117647,337.34,15,136,"4",27.4517579257965
"1565","13931",95,8,19.399926199262,5257.38,205,736,"2",278.497367130934
"1566","13932",294,1,19.2125,307.4,16,294,"4",14.3415946751831
"1567","13933",109,2,26.4691304347826,608.79,23,148,"3",21.2533022730891
"1568","13934",263,1,29.7451612903226,922.1,31,263,"3",54.2392436654084
"1569","13935",596,3,76.4615,6116.92,67,652,"2",300.470393853907
"1570","13936",179,3,15.9264406779661,939.66,56,414,"3",39.5193344624675
"1571","13937",169,2,16.2987037037037,880.13,54,402,"3",48.7686018507356
"1572","13938",35,1,10.2371428571429,71.66,7,35,"3",5.87672150881929
"1573","13939",23,7,14.1905454545455,1560.96,91,612,"4",97.8438945337321
